"vessel_imo"
8602294
8603016
8606525
8607646
8609175
8610722
8611879
8611996
8616075
8617328
8618009
8618126
8618138
8618358
8619821
8623236
8625064
8634132
8642438
8642983
8644357
8649412
8649436
8649448
8650382
8652201
8654285
8655667
8656544
8657005
8662153
8662593
8667593
8685698
8692964
8700709
8703232
8704262
8704664
8704975
8705709
8708531
8708593
8708608
8709494
8709638
8709767
8713275
8715326
8716899
8723476
8729303
8738108
8739401
8739607
8741026
8741961
8747238
8747927
8747939
8748567
8757104
8757594
8757817
8763062
8764559
8764949
8764963
8765060
8766040
8766052
8772855
8794176
8798055
8803537
8804464
8807961
8808240
8808252
8808862
8810516
8810762
8810865
8810906
8811132
8811273
8812174
8813051
8814665
8814706
8816039
8816493
8822260
8835138
8835205
8835748
8836742
8837174
8838506
8840602
8841357
8841606
8841618
8844074
8846163
8852033
8861618
8866022
8866589
8866785
8872796
8873439
8875372
8876936
8879689
8887296
8890009
8890322
8890786
8890920
8891390
8899213
8899988
8901418
8901951
8905115
8907577
8908480
8910823
8911970
8912209
8912716
8914685
8914829
8915304
8917065
8917338
8918318
8919221
8919726
8920309
8921327
8921987
8923844
8926042
8930419
8934269
8936322
8938136
8943600
8946028
8946092
8946236
8951255
8952168
8954673
8955342
8957376
8959532
8962448
8962474
8963650
8964288
8964630
8964721
8964745
8964850
8967046
8967553
8968193
8968765
8969317
8971633
8971695
8972584
8972948
8973033
8973796
8975677
8977390
8980098
8980103
8980177
8980866
8980880
8980892
8980919
8981810
8982101
8983375
8983428
8986119
8986145
8987010
8987345
8991059
8991267
8992534
8993100
8993112
8993590
8997821
8997895
8998007
9001136
9003548
9007295
9007881
9008093
9008110
9011014
9011571
9011985
9014767
9015254
9015266
9016193
9019080
9019468
9021291
9021590
9024920
9025778
9030462
9030711
9030773
9031583
9031997
9032941
9034236
9034834
9035852
9035864
9038440
9038452
9039949
9040699
9041538
9041655
9041772
9043146
9043380
9043495
9047219
9048031
9048483
9048495
9051442
9052006
9052331
9056076
9056583
9056595
9056806
9057109
9057238
9057446
9057862
9062219
9062398
9063483
9063940
9065003
9069516
9070424
9072496
9072795
9073098
9074626
9074638
9074640
9074652
9074951
9076387
9078309
9078892
9081289
9081320
9082049
9082221
9084657
9085091
9085194
9085209
9085455
9085730
9087740
9087908
9088598
9090761
9096387
9097575
9097587
9097599
9097604
9099327
9100047
9100059
9100528
9101534
9103295
9103300
9103831
9103996
9106338
9106699
9107394
9108257
9108817
9109005
9109122
9109287
9109940
9110638
9111060
9111149
9111151
9113381
9113769
9113886
9114490
9117959
9119634
9120437
9121027
9121730
9123324
9123817
9126364
9126845
9127863
9128295
9130121
9130432
9132088
9132131
9132466
9132507
9132650
9132868
9133355
9133367
9134165
9135729
9136929
9137038
9137301
9138355
9139127
9139294
9139309
9139311
9139945
9141077
9141613
9141780
9142409
9142497
9143879
9143972
9145138
9146091
9146900
9147215
9147318
9147459
9148025
9149108
9150432
9151101
9151163
9152636
9152909
9153991
9154177
9154189
9154218
9155391
9155482
9156280
9156486
9156498
9156682
9157296
9158771
9159701
9160920
9161302
9162318
9162655
9162863
9163477
9165085
9165841
9166156
9167083
9167679
9167942
9168154
9171254
9171307
9173496
9174505
9175092
9175705
9176802
9176814
9177856
9179012
9180061
9181120
9181211
9181508
9181807
9181821
9182162
9182801
9183075
9184079
9184524
9185528
9187306
9187461
9188257
9188269
9189201
9189885
9190808
9190951
9191931
9191943
9192014
9194294
9194385
9195638
9195717
9195743
9196175
9196254
9196307
9197363
9197375
9197428
9197430
9197521
9197911
9197947
9198018
9199373
9199414
9199646
9199725
9200861
9201126
9201712
9201815
9201827
9202508
9202510
9202522
9202534
9202546
9202558
9202766
9203368
9204398
9204556
9204764
9205744
9206994
9207015
9207651
9207730
9208306
9208394
9208617
9208629
9210701
9212383
9212955
9213703
9213882
9213959
9214185
9214965
9215098
9215115
9215799
9216341
9216676
9217230
9217242
9218533
9219123
9221621
9223344
9224790
9225017
9225627
9225720
9225794
9226152
9226774
9226803
9227041
9227998
9228930
9229673
9230098
9230294
9230971
9231834
9233284
9233727
9233741
9235103
9235361
9235854
9235969
9237010
9237022
9237034
9237383
9240017
9240029
9240067
9240196
9241229
9241683
9242314
9242558
9242560
9242596
9242728
9244116
9244439
9244776
9244984
9245495
9246530
9246542
9246554
9246786
9247120
9247314
9248198
9248734
9248849
9249269
9249685
9250141
9250529
9250696
9251640
9252503
9252565
9252577
9252785
9252826
9252890
9252931
9253117
9254173
9254408
9255488
9255593
9256169
9256171
9256389
9256535
9256688
9257280
9257486
9257682
9257694
9257709
9257814
9257826
9258466
9259006
9259032
9259355
9259434
9260304
9261009
9261968
9262273
9262522
9262534
9262584
9262778
9262912
9263007
9263320
9263930
9264166
9264192
9264764
9265366
9267285
9267857
9268253
9268277
9268447
9268851
9269738
9269867
9272955
9273088
9273806
9274642
9274745
9274850
9276810
9277319
9277321
9277345
9277498
9277905
9277917
9278818
9278947
9279381
9279939
9280421
9281451
9281463
9281944
9282106
9282170
9282510
9283291
9283679
9283796
9283954
9283966
9284257
9284829
9285524
9285603
9286839
9286932
9287247
9287259
9287261
9287572
9287807
9288045
9288057
9288069
9288071
9288095
9288497
9288643
9288693
9288710
9288772
9288863
9289219
9289702
9290505
9290684
9291224
9291456
9291963
9291975
9291987
9292589
9293480
9293492
9293870
9294434
9295115
9295488
9295529
9296597
9296755
9296884
9297125
9297618
9298208
9298210
9298272
9298349
9298832
9298844
9299769
9300233
9300556
9300867
9300893
9300960
9300984
9301598
9301603
9301706
9302011
9302217
9302592
9302607
9303106
9303314
9303637
9303675
9303792
9304356
9304382
9305544
9305611
9305623
9306380
9306419
9306859
9306861
9307097
9307176
9307310
9307358
9307360
9307372
9307384
9307463
9307841
9309227
9310769
9312315
9312705
9312717
9312729
9313266
9313280
9313292
9313668
9314909
9315331
9315795
9315800
9315898
9315903
9316244
9317884
9318539
9318711
9318761
9318917
9318931
9320154
9320166
9320348
9320427
9320441
9322578
9322841
9323443
9323467
9323479
9323730
9323780
9324617
9324629
9325130
9325142
9326146
9327932
9327968
9327970
9328041
9329411
9330604
9331945
9332535
9332573
9332860
9333072
9333101
9333292
9334428
9334648
9334818
9335472
9336012
9336036
9336531
9337236
9337561
9337573
9338175
9338814
9339715
9339870
9340269
9341196
9341316
9341328
9342889
9343182
9343546
9343663
9343675
9343986
9344734
9344966
9344978
9345001
9345075
9345386
9345398
9345996
9346110
9346275
9346287
9346299
9346706
9346720
9348120
9348687
9348699
9349112
9349215
9349435
9349459
9349461
9349899
9349980
9350551
9350745
9350757
9350771
9350783
9350850
9351191
9351373
9351414
9351426
9351438
9351452
9353022
9353125
9353395
9353711
9353747
9354040
9354052
9354428
9354521
9355721
9356402
9356579
9356581
9357200
9357224
9357236
9357573
9357585
9357626
9357640
9357664
9357676
9357779
9357781
9357793
9358278
9358321
9358541
9359117
9359387
9360520
9360570
9360611
9361330
9361926
9361952
9362621
9362633
9363780
9363895
9363900
9363936
9364150
9364239
9364588
9365324
9365491
9366287
9366627
9366639
9367695
9367700
9367712
9367877
9367889
9367944
9368326
9369007
9369069
9369095
9369215
9369526
9371282
9371634
9371787
9373462
9373474
9373486
9374349
9374727
9374741
9375020
9376775
9376933
9377913
9377925
9378060
9378199
9378759
9378785
9379703
9380295
9380300
9380324
9380726
9381081
9381328
9381407
9381419
9382097
9382956
9382968
9382970
9382982
9385594
9385609
9385817
9386847
9386976
9387310
9387592
9387607
9388297
9388780
9388883
9388900
9389083
9389289
9389629
9389679
9390692
9390824
9391830
9392901
9393292
9393682
9394260
9394442
9394521
9394545
9395460
9395501
9395537
9395563
9396048
9396189
9396385
9397389
9397456
9397652
9397664
9398462
9400473
9400966
9401336
9401661
9401673
9402067
9402562
9403085
9403126
9403188
9403358
9403504
9403530
9404089
9404091
9405100
9405368
9405370
9407469
9407471
9408059
9409613
9409625
9409687
9410234
9410844
9411197
9411824
9412531
9412957
9412969
9412971
9413303
9413389
9413391
9413406
9413482
9413937
9414967
9415040
9415052
9415387
9415636
9416525
9417294
9417438
9419450
9419797
9419981
9420629
9420772
9420784
9420796
9420801
9420813
9420837
9420849
9421116
9421130
9421142
9421166
9421178
9422952
9423011
9423516
9423530
9423542
9423853
9423982
9424118
9424376
9424546
9424558
9424560
9424572
9424637
9426570
9427079
9428334
9428413
9428425
9429261
9429273
9429596
9430222
9430868
9430870
9431381
9432983
9433262
9433274
9433298
9433315
9433327
9434577
9434589
9435026
9435234
9435325
9435674
9435753
9435765
9435856
9435868
9436082
9436094
9436197
9436202
9436226
9436238
9436240
9436252
9436276
9436329
9436953
9436965
9437086
9437153
9437165
9437218
9437232
9437256
9437701
9437713
9437737
9437749
9437751
9437763
9437787
9438573
9438585
9439199
9439204
9442172
9443669
9444015
9444417
9444625
9445887
9446374
9446867
9446879
9447378
9448308
9448346
9448358
9448360
9448372
9448384
9448451
9448463
9448487
9448499
9448504
9448671
9448683
9449027
9449405
9449455
9450313
9450349
9450868
9452218
9454204
9454228
9455703
9455820
9455894
9456460
9456977
9456989
9457713
9457892
9458157
9458169
9458171
9459400
9459412
9459436
9461037
9462134
9462366
9462495
9462794
9463322
9463530
9463669
9463671
9464807
9466219
9466221
9466233
9466491
9466532
9466972
9467043
9467172
9467184
9467196
9467201
9467237
9467249
9467342
9467598
9468102
9468750
9469833
9470208
9470571
9470911
9471991
9473236
9473248
9475040
9476109
9478121
9478614
9478688
9478690
9478705
9478717
9478834
9483334
9483499
9483827
9484194
9484209
9484223
9484235
9484522
9484534
9484704
9485679
9486477
9487249
9487251
9487263
9487275
9487615
9487627
9488047
9488061
9488346
9488906
9489027
9489039
9489182
9490181
9490258
9490741
9491381
9492505
9492581
9492880
9493690
9493987
9493999
9494008
9494022
9494034
9494046
9494058
9494204
9495234
9495272
9497414
9498846
9498896
9499735
9500053
9500077
9500089
9500338
9501069
9501203
9501241
9501253
9501265
9501277
9501655
9501667
9501681
9501875
9502130
9502427
9502556
9503392
9503548
9504061
9504671
9504724
9504736
9504748
9504750
9504786
9504798
9504827
9505132
9505235
9505285
9505297
9505302
9505338
9505405
9505510
9505584
9505596
9505601
9505613
9506150
9506162
9506174
9506526
9507609
9507611
9507623
9507635
9507647
9507946
9508304
9508380
9508407
9508419
9508421
9508433
9508457
9508469
9508471
9508483
9508823
9509956
9509968
9511624
9511650
9512446
9513347
9513543
9513622
9513634
9513646
9513658
9514080
9514456
9514913
9515072
9515515
9515694
9516557
9516739
9516753
9517343
9517800
9517812
9517874
9518098
9518165
9518969
9518983
9518995
9519054
9519509
9519705
9519901
9520027
9520039
9520053
9520558
9521045
9521368
9521370
9521485
9522087
9522829
9522867
9524047
9526150
9527350
9527398
9527453
9527623
9529073
9529528
9530307
9530333
9531301
9531375
9531624
9532848
9533816
9534298
9534834
9535096
9535101
9535486
9535618
9536179
9537018
9537408
9537800
9537898
9538880
9539042
9539274
9539286
9539365
9539377
9539389
9539391
9539743
9540209
9541239
9542570
9543653
9545742
9546760
9548586
9549530
9549542
9549592
9549891
9549994
9550084
9550278
9550979
9551038
9551052
9551375
9551662
9551935
9551947
9551959
9551961
9551973
9552020
9554975
9555199
9555292
9556753
9556818
9556832
9558476
9558907
9559547
9559705
9559872
9559884
9559896
9559901
9560120
9560302
9560596
9561693
9561916
9563172
9563706
9563720
9563732
9563744
9564841
9565704
9565716
9565948
9565950
9566708
9566784
9566796
9567099
9567697
9567702
9568653
9568835
9569085
9569372
9569449
9569528
9569530
9569750
9570668
9570670
9571375
9571416
9571428
9571492
9571507
9571519
9571521
9571533
9571545
9571791
9571806
9572070
9572094
9572147
9572381
9572563
9573282
9573294
9573830
9573957
9573969
9574303
9574315
9575113
9575993
9577630
9577874
9578153
9578713
9578751
9578763
9579597
9581459
9581461
9581473
9583043
9583055
9584475
9585065
9585120
9585455
9586291
9586708
9586992
9587489
9588940
9588952
9589047
9589140
9589152
9589310
9589322
9589865
9590151
9590242
9590266
9590917
9591258
9591260
9591571
9592018
9592020
9592135
9592197
9592616
9592898
9592903
9592915
9592927
9593086
9593402
9593658
9593660
9593684
9593842
9596193
9597381
9597393
9597604
9597642
9597939
9598153
9598165
9599171
9599195
9600504
9600516
9601948
9603116
9603142
9603154
9603776
9603788
9604744
9604811
9605891
9605906
9607215
9607227
9607502
9608623
9609706
9609720
9612105
9612117
9612844
9612868
9614426
9614696
9614701
9614816
9615030
9615597
9616254
9616266
9616278
9616888
9617002
9617014
9617363
9617375
9617387
9617399
9617404
9617416
9617428
9617777
9618484
9619725
9620451
9620463
9620607
9620619
9620712
9621118
9621730
9622992
9623570
9623867
9623879
9624811
9624823
9624835
9624847
9624859
9624861
9626845
9628489
9630250
9630951
9633290
9634153
9634684
9634696
9634892
9635456
9635468
9635690
9636101
9636230
9637612
9638044
9638056
9638226
9638680
9639737
9639749
9640035
9640372
9640619
9641742
9641754
9643374
9643386
9644108
9645671
9645956
9646417
9646479
9647394
9648740
9648893
9648908
9650652
9650664
9650676
9650688
9650999
9651333
9651917
9652375
9654464
9656515
9658159
9659517
9660619
9660736
9660968
9661493
9662605
9662617
9663740
9664237
9664249
9664251
9665449
9667863
9667875
9668025
9668257
9668776
9668788
9669653
9669665
9670078
9671395
9674713
9675834
9676216
9676591
9676606
9676618
9678056
9678795
9678800
9678812
9678824
9679921
9680504
9680669
9681845
9681857
9681950
9681962
9682904
9683843
9683867
9687100
9687124
9688051
9688192
9689275
9689299
9689304
9690262
9690377
9690688
9690705
9691553
9691943
9691955
9692210
9692882
9693898
9693903
9694115
9694127
9694622
9694737
9695614
9695822
9696242
9696254
9696905
9696917
9697478
9698616
9702326
9702596
9702601
9702613
9702625
9702637
9703289
9707493
9707558
9707754
9708382
9708746
9709166
9709374
9709465
9710361
9710505
9713026
9713038
9713040
9713698
9713923
9714549
9717266
9717278
9717280
9717292
9717656
9717668
9717670
9718375
9718935
9718947
9719317
9719408
9723875
9724075
9724087
9724336
9724348
9724350
9726839
9727596
9727601
9728174
9728186
9728772
9729453
9731195
9731573
9731717
9731808
9731963
9733105
9736171
9736200
9736224
9736236
9736901
9736913
9737199
9737216
9737371
9737383
9737395
9737400
9738014
9740574
9740586
9741126
9742728
9743239
9743461
9746384
9749673
9750658
9750684
9751652
9752943
9755608
9756432
9758155
9758325
9758337
9760122
9760134
9760366
9760378
9760380
9760392
9760407
9760419
9761944
9761956
9762182
9762405
9762417
9765158
9765548
9765574
9765586
9766413
9770268
9770452
9771262
9771298
9771913
9772888
9773698
9773703
9773715
9773727
9777034
9777046
9777058
9777060
9777072
9778234
9778296
9779654
9781279
9781281
9781982
9782625
9783239
9783758
9783813
9784465
9784922
9788435
9789908
9791418
9791664
9792395
9792785
9794173
9794202
9794226
9794472
9794484
9795763
9795816
9795919
9798222
9802815
9802839
9802841
9803209
9805427
9805439
9806354
9807073
9807231
9808388
9808730
9808895
9809069
9809241
9809411
9809423
9809447
9809459
9809473
9809485
9809497
9809502
9809514
9811531
9811543
9811567
9811579
9811581
9811593
9811608
9811983
9811995
9812004
9812016
9812183
9812195
9812200
9812212
9812224
9812250
9812262
9812274
9812286
9813137
9813632
9814143
9814155
9815329
9815331
9815343
9815496
9815757
9815927
9815939
9816012
9816971
9817004
9817470
9817494
9817808
9818058
9819806
9822504
9823273
9823534
9826201
9827944
9828352
9828364
9828388
9828390
9828405
9829318
9831232
9831244
9832030
9832456
9832664
9834301
9834923
9834985
9834997
9835006
9835018
9836402
9837298
9841160
9841976
9842255
9843429
9843431
9844368
9844382
9844394
9847360
9848479
9848998
9849007
9849813
9849825
9851830
9851842
9852602
9852743
9852767
9853034
9853046
9854507
9854600
9855018
9855032
9856062
9857573
9859246
9859466
9860350
9860362
9861184
9863089
9863091
9865685
9865738
9867126
9867554
9867566
9868077
9868089
9869289
9869629
9869784
9871086
9871098
9871103
9871115
9872743
9872755
9872951
9873175
9873333
9874961
9874973
9875408
9877717
9878838
9880946
9881562
9881574
9883065
9883338
9883479
9884198
9885037
9885283
9885295
9885300
9885312
9885582
9888754
9889394
9889409
9889411
9889423
9889447
9889459
9889461
9889473
9889485
9889497
9892004
9892470
9895408
9897420
9898280
9899882
9899894
9902615
9902665
9903516
9904326
9904338
9904340
9904352
9904716
9904728
9905071
9905083
9907366
9909871
9910131
9911393
9914553
9915791
9915882
9916812
9918743
9918755
9919008
9919010
9919022
9920435
9920722
9921532
9921544
9922304
9922330
9925277
9926075
9926087
9926594
9927304
9928009
9928011
9928023
9928047
9928750
9930026
9932127
9932971
9933793
9933925
9934266
9934278
9937036
9937373
9937385
9937397
9937402
9937799
9941099
9942720
9942732
9942794
9943035
9943994
9944742
9944754
9944766
9944778
9944780
9944950
9945382
9945538
9946958
9946960
9947768
9949388
9950466
9951147
9951446
9952517
9952878
9953626
9953638
9953640
9953652
9953913
9953925
9953937
9953949
9953951
9953963
9953975
9955052
9960239
9961477
9961489
9961491
9961506
9961570
9962988
9962990
9963009
9963011
9963401
9964429
9964431
9964443
9965239
9965423
9965435
9965588
9965590
9965643
9968372
9968437
9968449
9968891
9968906
9968918
9968920
9969144
9969182
9969261
9969792
9969807
9969819
9971044
9971329
9971434
9971446
9971525
9972488
9972490
9972921
9972945
9972957
9973250
9973262
9973274
9973286
9973767
9973884
9974668
9974785
9976795
9977012
9977206
9977426
9977658
9978482
9978494
9978509
9978901
9978913
9979230
9980162
9981063
9981207
9981245
9981257
9981362
9981611
9981623
9981647
9981659
9981661
9981673
9981697
9981702
9981893
9981934
9982146
9983712
9984778
9984780
9985150
9986403
9986532
9986544
9986556
9986568
9986879
9986893
9988578
9992256
9995002
9995442
9995478
9997127
9999797
